time,pos_x,pos_y,pos_z,rot_0,rot_1,rot_2,rot_3,throttle,steering
24.244001388549805,16.162668228149414,-1.4651583433151245,0.0,0.0,0.051685161888599396,0.0,0.9986634254455566,0.010723012499511242,0.00045639037853106856
24.248001098632812,16.165334701538086,-1.464881181716919,0.0,0.0,0.05182871222496033,0.0,0.9986560344696045,0.01072335708886385,0.0004943847307004035
24.25200080871582,16.168001174926758,-1.464603304862976,0.0,0.0,0.05195016786456108,0.0,0.9986496567726135,0.010723653249442577,0.00041793822310864925
24.256000518798828,16.17066764831543,-1.4643248319625854,0.0,0.0,0.05209370702505112,0.0,0.9986422061920166,0.01072390004992485,0.0004939269856549799
24.260000228881836,16.1733341217041,-1.4640454053878784,0.0,0.0,0.05222974345088005,0.0,0.9986351132392883,0.010724297724664211,0.00046829221537336707
24.264001846313477,16.176002502441406,-1.463765263557434,0.0,0.0,0.05235113203525543,0.0,0.9986287355422974,0.01073218323290348,0.00041793822310864925
24.268001556396484,16.178668975830078,-1.463484525680542,0.0,0.0,0.05251321196556091,0.0,0.9986202716827393,0.010724845342338085,0.0005580139113590121
24.272001266479492,16.18133544921875,-1.4632028341293335,0.0,0.0,0.05263463035225868,0.0,0.9986138343811035,0.01072524581104517,0.00041793822310864925
24.2760009765625,16.184001922607422,-1.4629207849502563,0.0,0.0,0.05274499952793121,0.0,0.9986079931259155,0.010725395753979683,0.0003799438418354839
24.280000686645508,16.186668395996094,-1.4626379013061523,0.0,0.0,0.052899520844221115,0.0,0.9985998272895813,0.010725747793912888,0.0005319213960319757
24.284000396728516,16.189334869384766,-1.4623541831970215,0.0,0.0,0.05306506156921387,0.0,0.9985910654067993,0.010726099833846092,0.0005699157482013106
24.288002014160156,16.192001342773438,-1.4620695114135742,0.0,0.0,0.05318645015358925,0.0,0.9985846281051636,0.010726504027843475,0.00041793822310864925
24.292001724243164,16.19466781616211,-1.4617844820022583,0.0,0.0,0.053307827562093735,0.0,0.9985781311988831,0.010726656764745712,0.00041793822310864925
24.296001434326172,16.19733428955078,-1.461498498916626,0.0,0.0,0.05345127731561661,0.0,0.9985705018043518,0.01072706189006567,0.0004939269856549799
24.30000114440918,16.200000762939453,-1.461211919784546,0.0,0.0,0.05358366668224335,0.0,0.9985633492469788,0.010727317072451115,0.0004559326043818146
24.304000854492188,16.202667236328125,-1.460924506187439,0.0,0.0,0.05372708663344383,0.0,0.9985556602478027,0.010727673768997192,0.0004939269856549799
24.308000564575195,16.205333709716797,-1.4606363773345947,0.0,0.0,0.05385947600007057,0.0,0.9985485672950745,0.010727981105446815,0.0004559326043818146
24.312000274658203,16.20800018310547,-1.4603475332260132,0.0,0.0,0.053994759917259216,0.0,0.9985412359237671,0.010728289373219013,0.00046554565778933465
24.316001892089844,16.210668563842773,-1.4600577354431152,0.0,0.0,0.054127078503370285,0.0,0.998534083366394,0.010736284777522087,0.00045547483023256063
24.32000160217285,16.213335037231445,-1.459767460823059,0.0,0.0,0.05426758900284767,0.0,0.9985264539718628,0.010728906840085983,0.0004838561872020364
24.32400131225586,16.216001510620117,-1.459476351737976,0.0,0.0,0.05439993366599083,0.0,0.998519241809845,0.010729268193244934,0.00045547483023256063
24.328001022338867,16.21866798400879,-1.4591846466064453,0.0,0.0,0.05454329401254654,0.0,0.9985114336013794,0.010729527100920677,0.0004934692406095564
24.332000732421875,16.22133445739746,-1.4588919878005981,0.0,0.0,0.054697681218385696,0.0,0.9985029697418213,0.01072994340211153,0.0005314635927788913
24.336000442504883,16.224000930786133,-1.4585986137390137,0.0,0.0,0.05481056869029999,0.0,0.9984967708587646,0.010730255395174026,0.00038864134694449604
